1771,1736,27
1772,1737,27
1773,1738,27
1774,1739,27
1775,1740,21
1776,1741,70
1777,1742,30
1778,1743,58
1779,1744,21
1780,1745,101
1781,1746,117
1782,1747,27
1783,1748,27
1784,1749,117
1785,1750,96
1786,1751,45
1787,1752,94
1788,1753,21
1789,1754,91
1790,1755,74
1791,1756,74
1792,1757,33
1793,1758,30
1794,1759,2
1795,1760,4
1796,1761,40
1797,1762,62
1798,1763,38
1799,1764,61
1800,1765,41
1801,1766,41
1802,1767,41
1803,1768,41
1804,1769,65
1805,1770,61
1806,1771,196
1807,1772,35
1808,1773,197
1809,1774,35
1810,1775,61
1811,1776,35
1812,1777,38
1813,1778,198
1814,1779,198
1815,1780,198
1816,1781,35
1817,1782,41
1818,1783,61
1819,1784,36
1820,1785,41
1821,1786,61
1822,1787,61
1823,1788,61
1824,1789,198
1825,1790,35
1826,1791,35
1827,1792,65
1828,1793,35
1829,1794,61
1830,1795,62
1831,1796,35
1832,1797,65
1833,1798,61
1834,1799,35
1835,1800,40
1836,1801,35
1837,1802,35
1838,1803,61
1839,1804,65
1840,1805,35
1841,1806,41
1842,1807,56
1843,1808,41
1844,1809,41
1845,1810,41
1846,1811,35
1847,1812,35
1848,1813,51
1849,1814,14
1850,1815,40
1851,1816,40
1852,1817,35
1853,1818,35
1854,1819,61
1855,1820,38
1856,1821,61
1857,1822,61
1858,1823,61
1859,1824,62
1860,1825,65
1861,1826,65
1862,1827,198
1863,1828,35
1864,1829,198
1865,1830,198
1866,1831,61
1867,1832,65
1868,1833,35
1869,1834,65
1870,1835,61
1871,1836,61
1872,1837,61
1873,1838,61
1874,1839,61
1875,1840,61
1876,1841,61
1877,1842,36
1878,1843,35
1879,1844,61
1880,1845,62
1881,1846,35
1882,1847,198
1883,1848,198
1884,1849,35
1885,1850,36
1886,1851,35
1887,1852,35
1888,1853,56
1889,1854,35
1890,1855,198
1891,1856,61
1892,1857,56
1893,1858,35
1894,1858,197
1895,1859,65
1896,1860,35
1897,1861,35
1898,1862,65
1899,1863,35
1900,1864,36
1901,1865,61
1902,1866,41
1903,1867,61
1904,1868,61
1905,1869,61
1906,1870,61
1907,1871,61
1908,1872,61
1909,1873,61
1910,1874,61
1911,1875,41
1912,1876,61
1913,1877,61
1914,1878,61
1915,1879,61
1916,1880,61
1917,1881,36
1918,1882,36
1919,1883,36
1920,1884,35
1921,1885,61
1922,1886,61
1923,1887,51
1924,1888,35
1925,1889,61
1926,1890,35
1927,1891,35
1928,1892,35
1929,1893,35
1930,1894,35
1931,1895,51
1932,1896,196
1933,1897,197
1934,1898,51
1935,1899,51
1936,1900,35
1937,1901,56
1938,1902,53
1939,1903,36
1940,1904,35
1941,1905,196
1942,1906,14
1943,1907,196
1944,1908,61
1945,1909,41
1946,1910,36
1947,1911,61
1948,1912,66
1949,1913,66
1950,1914,198
1951,1915,35
1952,1916,35
1953,1917,61
1954,1918,66
1955,1919,35
1956,1920,61
1957,1921,198
1958,1922,198
1959,1923,198
1960,1924,35
1961,1925,35
1962,1926,35
1963,1927,41
1964,1928,61
1965,1929,41
1966,1930,61
1967,1931,35
1968,1932,61
1969,1933,35
1970,1934,41
1971,1935,65
1972,1936,51
1973,1937,66
1974,1938,196
1975,1939,35
1976,1940,61
1977,1941,61
1978,1942,35
1979,1943,41
1980,1944,198
1981,1945,35
1982,1946,198
1983,1947,61
1984,1948,61
1985,1949,37
1986,1950,35
1987,1951,35
1988,1952,35
1989,1953,198
1990,1954,51
1991,1955,198
1992,1956,36
1993,1957,51
1994,1958,41
1995,1959,198
1996,1960,35
1997,1961,35
1998,1962,196
1999,1963,61
2000,1964,198
2001,1965,35
